date,revenue,fees,expenses
2023-05-13,25552.724633415575,193613.49284470658,168060.768211291
2023-05-14,24803.653263449487,197958.88420569024,173155.23094224074
2023-05-15,24174.52825052258,193081.3750455434,168906.8467950208
2023-05-16,25237.189889992915,189341.5264368365,164104.33654684358
2023-05-17,24885.02012113057,194148.41307949147,169263.3929583609
2023-05-18,24185.53176175035,194246.43269159258,170060.90092984223
2023-05-19,25012.80932905734,197288.20135446786,172275.39202541052
2023-05-20,23406.948170728992,189681.45458173493,166274.50641100595
2023-05-21,24579.3409295597,196458.49220619778,171879.1512766381
2023-05-22,23570.407324767406,185364.36273251087,161793.95540774346
2023-05-23,24027.05782230782,187748.21711514157,163721.15929283376
2023-05-24,24498.462465845096,199483.25322092525,174984.79075508015
2023-05-25,24126.566622403552,190933.076940748,166806.51031834446
2023-05-26,25332.40412891512,194383.75521552,169051.35108660487
2023-05-27,24729.10392583771,195469.5886919933,170740.4847661556
2023-05-28,25143.95693882286,192823.20166256337,167679.2447237405
2023-05-29,27204.105894840905,252632.10858580517,225428.00269096426
2023-05-30,27166.217628323517,202714.81541675376,175548.59778843023
2023-05-31,25822.640755014832,206055.56997870747,180232.92922369263
2023-06-01,25788.00530276063,209067.52972715968,183279.52442439905
2023-06-02,25455.96910091804,200344.91926968278,174888.95016876474
2023-06-03,28086.19382604407,221214.05698883333,193127.86316278926
2023-06-04,26037.082271831605,208810.42381088756,182773.34153905595
2023-06-05,26856.337026237168,210277.9142986412,183421.57727240404
2023-06-06,32049.278929771484,226437.20674190167,194387.9278121302
2023-06-07,26541.549067267,210806.28980113845,184264.74073387147
2023-06-08,29307.838424338937,219693.42037876113,190385.5819544222
2023-06-09,25614.77188862685,207106.79765946043,181492.02577083357
2023-06-10,26785.687981361745,218298.20083146426,191512.5128501025
2023-06-11,52167.6531485731,210134.51296590854,157966.85981733544
2023-06-12,24934.33673488874,192666.24183868835,167731.9051037996
2023-06-13,25246.88210189154,198113.18119295366,172866.29909106213
2023-06-14,25307.132099308048,205923.63348687487,180616.50138756682
2023-06-15,27027.585046601795,208115.00555418286,181087.42050758106
2023-06-16,29666.31910667526,261071.1675212622,231404.84841458694
2023-06-17,27435.79240720938,219816.41023133328,192380.6178241239
2023-06-18,29408.782571681244,246181.43367720628,216772.65110552503
2023-06-19,23785.338127292343,204447.86120943894,180662.5230821466
2023-06-20,23191.132489884432,195602.4554882577,172411.32299837325
2023-06-21,25161.8802438586,206304.59400822897,181142.71376437036
2023-06-22,24364.540522481166,204852.65730824234,180488.11678576117
2023-06-23,24322.593939012906,202588.5828873099,178265.988948297
2023-06-24,25591.346297074702,212097.90823258215,186506.56193550746
2023-06-25,25753.16357314778,216497.3759791207,190744.2124059729
2023-06-26,26966.45947563507,217131.6002038398,190165.14072820474
2023-06-27,26398.266064232303,219876.709630011,193478.4435657787
2023-06-28,26983.697437621624,246958.13381963802,219974.4363820164
2023-06-29,70730.94823918668,199048.84533318673,128317.89709400006
2023-06-30,70224.18386953569,222214.02253590414,151989.83866636845
2023-07-01,72134.71638333211,209339.82870771334,137205.11232438125
2023-07-02,71621.60196017368,211211.26468336396,139589.66272319027
2023-07-03,71924.77385976334,212240.92986641097,140316.15600664762
2023-07-04,71973.1467811173,236836.13506051904,164862.98827940173
2023-07-05,68498.12923484795,182247.66256588543,113749.53333103748
2023-07-06,70322.74072047653,197777.04345722223,127454.3027367457
2023-07-07,22021.505943425444,184236.43331863746,162214.92737521202
2023-07-08,21245.129592522404,180936.53381516444,159691.40422264204
2023-07-09,22918.91803075864,186355.55847876248,163436.64044800383
2023-07-10,26991.986087855006,187113.39493701883,160121.40884916382
2023-07-11,32811.1941358154,204176.6497199737,171365.4555841583
2023-07-12,32277.575757327995,186551.91791647527,154274.3421591473
2023-07-13,37637.673142129,203325.58429235767,165687.91115022867
2023-07-14,37571.068637515906,232118.68081539552,194547.6121778796
2023-07-15,31096.07505952133,193327.6712281729,162231.59616865157
2023-07-16,32260.70846882898,196074.73703507212,163814.02856624313
2023-07-17,32300.79699903085,195756.61924858784,163455.822249557
2023-07-18,32556.605815728068,188046.7657758214,155490.15996009333
2023-07-19,33672.31348356922,205084.1854964276,171411.8720128584
2023-07-20,36434.230180911625,216791.10441178505,180356.87423087342
2023-07-21,33718.4201630929,242439.33352818902,208720.91336509612
2023-07-22,32082.46479004503,196445.62247685913,164363.1576868141
2023-07-23,29811.015163049764,174385.02825683958,144574.0130937898
2023-07-24,31710.492395029112,195532.68291712258,163822.19052209347
2023-07-25,29113.86678549985,180237.68038152822,151123.81359602837
2023-07-26,32477.958033051334,190756.80006026188,158278.84202721054
2023-07-27,29269.268290975775,178618.88627664375,149349.61798566798
2023-07-28,30519.96168621893,190063.42305315065,159543.46136693173
2023-07-29,32732.7828103157,199477.33968028656,166744.55686997087
2023-07-30,40630.01860366752,260723.25044377657,220093.23184010905
2023-07-31,104462.76676600699,696810.9414154426,592348.1746494357
2023-08-01,83518.51299467626,542345.3340943955,458826.82109971927
2023-08-02,2307428.1929774913,2663707.6194061562,356279.42642866494
2023-08-03,61598.43156367598,393472.0421290495,331873.6105653735
2023-08-04,47875.1320845295,294634.7005418716,246759.5684573421
2023-08-05,46085.12722036739,316059.1991163137,269974.07189594634
2023-08-06,43874.66724805026,270181.2793766961,226306.61212864582
2023-08-07,40980.65866529802,254607.537891897,213626.87922659898
2023-08-08,32263.12940360754,198730.32834586207,166467.19894225453
2023-08-09,40421.55232376271,215558.87961541468,175137.32729165198
2023-08-10,43021.171264397395,233753.5894801518,190732.4182157544
2023-08-11,64105.996761755276,385966.3753892242,321860.37862746895
2023-08-12,3004837.630868444,3198074.141281297,193236.51041285275
2023-08-13,31159.233932957493,179283.347264938,148124.1133319805
2023-08-14,39096.54365718231,196696.5208137,157599.97715651768
2023-08-15,44080.66762600901,215478.55611947912,171397.88849347012
2023-08-16,38951.46664119544,185346.9744043516,146395.50776315617
2023-08-17,48630.91543494288,189854.0078663909,141223.09243144802
2023-08-18,31981.67579319651,163039.53281373953,131057.85702054302
2023-08-19,31968.384953152774,154156.5205289949,122188.13557584214
2023-08-20,33134.458262688066,160888.88141150583,127754.42314881776
2023-08-21,26602.01513049802,146740.01854851484,120138.00341801681
2023-08-22,287101.34746329347,419381.3710824659,132280.02361917245
2023-08-23,28088.171284059157,161937.26204878054,133849.0907647214
2023-08-24,31315.525591436937,169912.73499961407,138597.20940817712
2023-08-25,24164.985859921086,147536.13561486156,123371.14975494047
2023-08-26,21669.281151710853,130467.54116009169,108798.26000838084
2023-08-27,22717.159661569392,146586.1024552737,123868.94279370431
2023-08-28,26815.370539229156,147424.49280528075,120609.12226605159
2023-08-29,33901.97785622249,194087.30455852943,160185.32670230695
2023-08-30,28967.273061872816,177948.98472058828,148981.71165871547
2023-08-31,32111.169981863393,172366.40173976304,140255.23175789963
2023-09-01,31196.298060089466,163940.28924856658,132743.9911884771
2023-09-02,27959.627678957877,152951.97686421883,124992.34918526094
2023-09-03,47736.002890768876,286902.3513946352,239166.34850386635
2023-09-04,1783734.475335527,2002595.8031229163,218861.32778738928
2023-09-05,43103.53636053308,271087.81472778495,227984.27836725186
2023-09-06,42117.174053152536,254186.13827133225,212068.96421817972
2023-09-07,38517.045397521804,251458.03901055554,212940.99361303373
2023-09-08,37615.04736770895,241849.7509694694,204234.70360176044
2023-09-09,35811.85758262898,241694.59671366485,205882.73913103587
2023-09-10,40034.19274696599,262521.5413239512,222487.3485769852
2023-09-11,55335.72581488498,291282.61416053015,235946.88834564516
2023-09-12,47746.1522731843,257768.15618429295,210022.00391110865
2023-09-13,55271.86882897555,283533.1797803338,228261.3109513583
2023-09-14,50235.25321291324,258738.06462037208,208502.81140745885
2023-09-15,50037.97281604571,259716.6796938203,209678.7068777746
2023-09-16,44481.30615633369,256481.21710930543,211999.91095297175
2023-09-17,55031.053857178704,295550.1048185804,240519.05096140166
2023-09-18,66905.02615429237,344330.6726175164,277425.6464632241
2023-09-19,47993.64242982629,275972.7889941722,227979.1465643459
2023-09-20,46991.91643391651,266035.3204105393,219043.40397662277
2023-09-21,55678.09099275063,268953.6410763252,213275.55008357458
2023-09-22,60933.258211068736,329839.49126820924,268906.2330571405
2023-09-23,53567.97223386421,281385.2792598262,227817.30702596196
2023-09-24,59395.55880620364,281464.2051911959,222068.64638499223
2023-09-25,43781.469793243916,267323.2573542135,223541.7875609696
2023-09-26,50575.06754481702,338871.61314708326,288296.5456022662
2023-09-27,49241.640882601096,274738.56782307546,225496.92694047437
2023-09-28,59917.25860438559,302031.22390681785,242113.96530243225
2023-09-29,49421.104624745334,291979.7576538181,242558.6530290728
2023-09-30,83334.28950934767,504060.6614610439,420726.37195169623
2023-10-01,52178.82497206334,318314.13756481407,266135.3125927507
2023-10-02,56275.65947125004,336112.1908202374,279836.53134898737
2023-10-03,61296.3622466476,325286.4925873497,263990.13034070213
2023-10-04,53906.471449708,310826.20714045037,256919.73569074238
2023-10-05,71174.62418010738,351728.68558572594,280554.06140561856
2023-10-06,54633.67321639356,312670.71404525824,258037.04082886467
2023-10-07,62434.31532743444,325960.7221332289,263526.40680579445
2023-10-08,55605.58370679896,317769.83223517984,262164.2485283809
2023-10-09,57466.03471060007,319306.6797368333,261840.64502623325
2023-10-10,59963.40810119915,324827.98471006413,264864.576608865
2023-10-11,55620.852078832206,304315.50769437966,248694.65561554744
2023-10-12,60392.66256104372,313579.2905035345,253186.62794249077
2023-10-13,50545.4027659936,283883.4917303305,233338.0889643369
2023-10-14,41963.769883833935,253695.88587224993,211732.115988416
2023-10-15,45301.29487347832,278016.87145029486,232715.57657681653
2023-10-16,54330.99318145625,329490.3979105287,275159.40472907247
2023-10-17,57477.57230871782,348705.80210849363,291228.2297997758
2023-10-18,56374.86538001905,327982.8310379489,271607.96565792983
2023-10-19,56119.886779222565,316987.42494987574,260867.53817065316
2023-10-20,62174.950779026585,344732.48177932994,282557.53100030334
2023-10-21,50468.58175804421,299518.6806899038,249050.0989318596
2023-10-22,45927.45556258474,282856.0320585665,236928.57649598178
2023-10-23,69506.68237374305,397808.36617293995,328301.6837991969
2023-10-24,86085.4390009252,415486.49958677427,329401.0605858491
2023-10-25,69736.0971887459,403042.16486276756,333306.06767402164
2023-10-26,61219.769221403476,378319.0389099427,317099.26968853927
2023-10-27,58425.03312125109,359505.9746091609,301080.9414879098
2023-10-28,68632.92502525085,416223.7381964966,347590.81317124574
2023-10-29,55202.170231000426,345859.78266086784,290657.61242986744
2023-10-30,66988.62069858494,427090.4147275059,360101.79402892094
2023-10-31,52453.634821186366,331100.96968848706,278647.3348673007
2023-11-01,55717.05075983323,349317.17213717924,293600.121377346
2023-11-02,72795.71366157214,451400.973317045,378605.2596554729
2023-11-03,63861.159057364246,390370.97102651873,326509.8119691545
2023-11-04,54667.91470631288,370211.90617647837,315543.9914701655
2023-11-05,34056.985715283285,316797.3974569691,282740.4117416858
2023-11-06,33270.386297077166,295100.89531684935,261830.50901977217
2023-11-07,20229.1171743532,165542.07732708871,145312.96015273553
2023-11-08,23644.436023789618,195704.28074600152,172059.84472221188
2023-11-09,30905.080076236816,227564.54788244975,196659.46780621295
2023-11-10,22015.00933553344,200866.85949617272,178851.85016063927
2023-11-11,20502.75782644906,169324.23683082702,148821.47900437796
2023-11-12,23509.337912946507,203243.26755754638,179733.92964459988
2023-11-13,31129.553464894227,292469.0917780013,261339.53831310704
2023-11-14,93428.01214040315,583867.5958343693,490439.58369396615
2023-11-15,74829.73735073654,482175.0498635473,407345.3125128108
2023-11-16,77857.45392767701,480397.49789256195,402540.04396488494
2023-11-17,60751.2735847076,400443.7555337863,339692.48194907873
2023-11-18,63777.93758379253,415683.6696606878,351905.73207689525
2023-11-19,74681.93924271053,377843.40976313606,303161.47052042553
2023-11-20,68553.90786285054,465357.6677750753,396803.7599122248
2023-11-21,60179.931754822726,379962.7254173771,319782.79366255435
2023-11-22,58362.6602543902,371750.58063221176,313387.92037782155
2023-11-23,61433.27111523923,395524.80092594307,334091.5298107038
2023-11-24,56329.66685081246,359906.10469955485,303576.4378487424
2023-11-25,55754.06851076146,346562.42865502095,290808.36014425947
2023-11-26,63968.22800955639,403140.4835634884,339172.25555393205
2023-11-27,68675.07944372777,412120.9533699382,343445.87392621045
2023-11-28,61936.48030646614,386827.45359649963,324890.9732900335
2023-11-29,71251.87314010465,407415.80876588344,336163.9356257788
2023-11-30,62285.82018384822,385881.74079510686,323595.92061125865
2023-12-01,87964.2818966725,521416.61557599995,433452.33367932745
2023-12-02,93551.1299546978,540865.9753746848,447314.845419987
2023-12-03,84700.8637792835,458450.7923793481,373749.9286000646
2023-12-04,76970.71718865135,441571.1218291831,364600.40464053175
2023-12-05,72791.82747872284,456681.3273383963,383889.49985967344
2023-12-06,71559.24965576868,433814.09074820956,362254.8410924409
2023-12-07,77310.62383512454,490607.8856280985,413297.26179297396
2023-12-08,91891.28016052803,577537.8872066782,485646.60704615014
2023-12-09,89752.50233475666,535867.3311856918,446114.8288509351
2023-12-10,1250563.862954925,1633864.0028193411,383300.1398644161
2023-12-11,107275.14259528312,593902.5148502099,486627.3722549268
2023-12-12,116144.55247929436,714083.2796627753,597938.727183481
2023-12-13,116092.95636000588,754017.707696513,637924.7513365071
2023-12-14,105975.02998519543,677495.5740488614,571520.5440636659
2023-12-15,111075.86717870536,643109.2558097941,532033.3886310887
2023-12-16,87088.08602630721,515917.5768953944,428829.4908690872
2023-12-17,82010.38714166696,494311.59874937753,412301.2116077106
2023-12-18,89056.77130859494,514678.4404176088,425621.66910901386
2023-12-19,102134.18528879179,566212.3664907475,464078.18120195577
2023-12-20,104735.25662989158,602239.3728648899,497504.11623499834
2023-12-21,5332521.702172382,5821791.635252163,489269.933079781
2023-12-22,117474.94457582582,656555.4707134204,539080.5261375946
2023-12-23,94168.4406648346,550225.6869909157,456057.2463260811
2023-12-24,100472.85820405136,590361.9470384133,489889.0888343619
2023-12-25,98641.11891886574,563303.4728781291,464662.35395926336
2023-12-26,105594.82155966983,618851.0764790962,513256.2549194264
2023-12-27,111381.90330383375,633609.7277061818,522227.8244023481
2023-12-28,124155.6482978341,805211.1828616788,681055.5345638447
2023-12-29,114824.05172005095,682831.6344255974,568007.5827055464
2023-12-30,93955.85085237345,566936.4435617178,472980.5927093443
2023-12-31,92504.78004102495,554670.9185073763,462166.1384663514
2024-01-01,94707.61798840397,585518.99049592,490811.37250751595
2024-01-02,110900.54245745033,696759.6148325374,585859.0723750871
2024-01-03,126827.20730651218,642288.2923772215,515461.08507070935
2024-01-04,80415.91381853644,528061.3126244515,447645.398805915
2024-01-05,82593.08379676566,484940.81364566355,402347.7298488979
2024-01-06,72078.2399412763,434837.3797491508,362759.13980787445
2024-01-07,83642.36273706853,545810.6489758033,462168.2862387347
2024-01-08,91156.59925176727,590314.3671218696,499157.7678701023
2024-01-09,78444.14854600797,528266.0869006307,449821.93835462275
2024-01-10,99196.76282742349,624855.1012226088,525658.3383951853
2024-01-11,110179.29935327914,689152.4037760603,578973.1044227812
2024-01-12,103281.45006120796,619952.3058171,516670.855755892
2024-01-13,91202.17028214074,583250.7311524177,492048.560870277
2024-01-14,77372.87541366901,489042.3904079875,411669.5149943185
2024-01-15,93778.15857291878,603604.9252164124,509826.7666434936
2024-01-16,101938.7196324086,650399.5136260522,548460.7939936436
2024-01-17,3358851.0418069786,3840973.3084820407,482122.266675062
2024-01-18,98329.15659587235,659497.3141722747,561168.1575764023
2024-01-19,104534.96149524921,651669.3662407773,547134.4047455281
2024-01-20,86791.2457555393,559855.7767863101,473064.53103077086
2024-01-21,80772.16769982324,553380.3012436207,472608.1335437974
2024-01-22,119697.08064790192,695717.385860152,576020.30521225
2024-01-23,103313.9169724152,533983.0737893505,430669.1568169353
2024-01-24,68738.15972942737,439949.4862528186,371211.32652339124
2024-01-25,71388.8080104999,441788.25790443993,370399.44989394
2024-01-26,64729.53475219598,429951.60665317276,365222.07190097676
2024-01-27,60526.07265393193,410060.94751264364,349534.87485871173
2024-01-28,68234.4135878467,438725.6202058864,370491.20661803964
2024-01-29,63003.45306376225,421359.3299418455,358355.8768780832
2024-01-30,67938.00582605488,448195.40750374884,380257.40167769394
2024-01-31,78657.22339184146,511125.28070158046,432468.057309739
2024-02-01,68504.42905747614,443763.4851910374,375259.0561335613
2024-02-02,75188.91881555875,483142.44259357086,407953.52377801214
2024-02-03,59054.6983568165,402875.20897498576,343820.51061816927
2024-02-04,64344.4251613166,423750.0225142472,359405.59735293064
2024-02-05,69898.8793564439,457594.9147492398,387696.0353927959
2024-02-06,63107.15791432731,437111.3957494557,374004.23783512844
2024-02-07,67773.00058937189,469540.6474253347,401767.64683596283
2024-02-08,67773.00058937189,469540.6474253347,401767.64683596283
